condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,15,257,2,113,52.85,70.89,0.06,1.11,112,620,Incorrect
congruent_pinky_thumb,15,258,1,109,56.43,35.29,0.06,0.55,99,1158,Incorrect
congruent_pinky_thumb,15,259,2,113,44.14,58.17,0.05,0.91,113,889,Correct
congruent_pinky_thumb,15,260,2,113,56.61,74.6,0.06,1.17,112,604,Incorrect
congruent_pinky_thumb,15,261,1,99,44.71,73.43,0.05,1.15,99,465,Correct
congruent_pinky_thumb,15,262,1,99,49.28,77.41,0.06,1.22,99,462,Correct
congruent_pinky_thumb,15,263,1,99,49.15,76.23,0.06,1.2,99,440,Correct
congruent_pinky_thumb,15,264,1,99,34.88,43.58,0.04,0.68,99,423,Correct
congruent_pinky_thumb,15,265,1,99,51.43,66.05,0.06,1.04,99,392,Correct
congruent_pinky_thumb,15,266,2,112,78.94,63.9,0.09,1.0,112,1747,Correct
congruent_pinky_thumb,15,267,1,109,85.3,56.59,0.1,0.89,109,744,Correct
congruent_pinky_thumb,15,268,2,113,19.11,37.72,0.02,0.59,113,672,Correct
congruent_pinky_thumb,15,269,1,99,27.82,54.69,0.03,0.86,99,654,Correct
congruent_pinky_thumb,15,270,2,113,27.09,58.8,0.03,0.92,113,1220,Correct
congruent_pinky_thumb,15,271,2,112,47.05,22.83,0.05,0.36,112,659,Correct
congruent_pinky_thumb,15,272,2,112,38.54,21.15,0.04,0.33,112,578,Correct
congruent_pinky_thumb,15,273,1,99,50.66,76.33,0.06,1.2,109,450,Incorrect
congruent_pinky_thumb,15,274,2,112,51.61,36.32,0.06,0.57,112,726,Correct
congruent_pinky_thumb,15,275,2,112,62.24,38.34,0.07,0.6,112,763,Correct
congruent_pinky_thumb,15,276,2,112,80.45,50.63,0.09,0.8,112,493,Correct
congruent_pinky_thumb,15,277,2,113,41.27,56.54,0.05,0.89,112,1297,Incorrect
congruent_pinky_thumb,15,278,1,109,59.05,39.7,0.07,0.62,99,404,Incorrect
congruent_pinky_thumb,15,279,1,99,59.4,79.3,0.07,1.25,109,558,Incorrect
congruent_pinky_thumb,15,280,1,99,38.47,66.41,0.04,1.04,99,586,Correct
congruent_pinky_thumb,15,281,2,113,49.71,76.08,0.06,1.2,112,832,Incorrect
congruent_pinky_thumb,15,282,2,113,50.1,66.89,0.06,1.05,112,527,Incorrect
congruent_pinky_thumb,15,283,2,112,34.69,12.35,0.04,0.19,113,463,Incorrect
congruent_pinky_thumb,15,284,2,112,74.74,61.79,0.08,0.97,112,791,Correct
congruent_pinky_thumb,15,285,1,99,23.64,43.49,0.03,0.68,99,570,Correct
congruent_pinky_thumb,15,286,1,99,25.27,49.98,0.03,0.79,99,467,Correct
congruent_pinky_thumb,15,287,2,113,44.98,73.78,0.05,1.16,112,1151,Incorrect
congruent_pinky_thumb,15,288,1,99,26.74,58.29,0.03,0.92,99,1326,Correct
congruent_pinky_thumb,15,289,2,113,65.04,79.91,0.07,1.26,112,557,Incorrect
congruent_pinky_thumb,15,290,1,99,52.69,66.61,0.06,1.05,109,1962,Incorrect
congruent_pinky_thumb,15,291,1,109,33.68,12.95,0.04,0.2,99,577,Incorrect
congruent_pinky_thumb,15,292,1,109,62.37,32.87,0.07,0.52,109,1993,Correct
congruent_pinky_thumb,15,293,2,112,58.76,31.65,0.07,0.5,113,5793,Incorrect
congruent_pinky_thumb,15,294,1,99,38.14,49.59,0.04,0.78,99,492,Correct
congruent_pinky_thumb,15,295,2,112,87.58,66.9,0.1,1.05,112,580,Correct
congruent_pinky_thumb,15,296,1,99,44.66,64.55,0.05,1.01,99,1656,Correct
congruent_pinky_thumb,15,297,1,99,24.55,53.66,0.03,0.84,99,575,Correct
congruent_pinky_thumb,15,298,1,99,54.96,76.48,0.06,1.2,99,608,Correct
congruent_pinky_thumb,15,299,1,109,56.4,31.7,0.06,0.5,99,621,Incorrect
congruent_pinky_thumb,15,300,1,99,29.17,56.41,0.03,0.89,99,691,Correct
congruent_pinky_thumb,15,301,2,112,67.41,36.84,0.08,0.58,112,499,Correct
congruent_pinky_thumb,15,302,2,113,45.99,54.31,0.05,0.85,112,434,Incorrect
congruent_pinky_thumb,15,303,2,113,25.42,40.82,0.03,0.64,113,1305,Correct
congruent_pinky_thumb,15,304,1,109,64.83,33.85,0.07,0.53,109,709,Correct
congruent_pinky_thumb,15,305,2,112,34.27,10.65,0.04,0.17,113,614,Incorrect
congruent_pinky_thumb,15,306,2,112,79.13,48.96,0.09,0.77,112,1122,Correct
congruent_pinky_thumb,15,307,1,99,58.18,67.42,0.07,1.06,109,527,Incorrect
congruent_pinky_thumb,15,308,2,113,30.93,51.65,0.03,0.81,113,736,Correct
congruent_pinky_thumb,15,309,1,109,75.24,62.82,0.08,0.99,109,588,Correct
congruent_pinky_thumb,15,310,2,112,52.98,45.17,0.06,0.71,112,584,Correct
congruent_pinky_thumb,15,311,2,112,43.23,19.07,0.05,0.3,112,484,Correct
congruent_pinky_thumb,15,312,1,99,19.55,47.89,0.02,0.75,99,1157,Correct
congruent_pinky_thumb,15,313,2,113,62.96,84.92,0.07,1.33,112,987,Incorrect
congruent_pinky_thumb,15,314,1,99,57.7,71.57,0.06,1.12,109,2015,Incorrect
congruent_pinky_thumb,15,315,1,109,65.11,44.68,0.07,0.7,99,681,Incorrect
congruent_pinky_thumb,15,316,1,99,19.77,45.88,0.02,0.72,99,613,Correct
congruent_pinky_thumb,15,317,2,112,70.77,48.62,0.08,0.76,112,532,Correct
congruent_pinky_thumb,15,318,2,112,58.21,37.27,0.07,0.59,112,528,Correct
congruent_pinky_thumb,15,319,1,109,66.05,38.42,0.07,0.6,99,1587,Incorrect
congruent_pinky_thumb,15,320,1,99,21.57,51.52,0.02,0.81,99,828,Correct
congruent_pinky_thumb,15,321,2,113,64.56,89.42,0.07,1.4,112,810,Incorrect
congruent_pinky_thumb,15,322,1,109,34.23,13.36,0.04,0.21,99,986,Incorrect
congruent_pinky_thumb,15,323,1,109,63.57,34.18,0.07,0.54,109,924,Correct
congruent_pinky_thumb,15,324,2,112,73.94,47.59,0.08,0.75,112,741,Correct
congruent_pinky_thumb,15,325,2,112,35.55,18.7,0.04,0.29,109,754,Correct
congruent_pinky_thumb,15,326,1,99,28.23,58.14,0.03,0.91,99,783,Correct
congruent_pinky_thumb,15,327,2,112,53.24,32.29,0.06,0.51,112,681,Correct
congruent_pinky_thumb,15,328,1,109,38.13,26.85,0.04,0.42,99,845,Incorrect
